"","id","name","type","lon","lat"
"1222","node/3890055101","Театр кукол «Крошка Арт»","theatre",30.333201,59.9227281
"1223","node/4241754441","КарлсонХаус","theatre",NA,NA
"1224","node/4241764452","КарлсонХаус","theatre",NA,NA
"1225","node/4273130990","Зазеркалье","theatre",30.3439218,59.9294754
"1226","node/4358647214","Скороход","theatre",38.7056847,47.5199602
"1227","node/4374698992","Театр Эстрады им. Аркадия Райкина","theatre",30.3222442,59.9370706
"1228","node/4380614469","Остров","theatre",115.188916,-8.4095178
"1229","node/4442495489","Государственный академический театр балета им Л. Якобсона","theatre",30.3554586,59.9379186
"1230","node/4590706594","УЖАСЫ Петербурга","theatre",30.3389542,59.9189451
"1231","node/4605290091","Задверье","theatre",NA,NA
